,Recording timestamp,Eye movement type,gaze_direction
2563,418137048,EyesNotFound,screen
2564,418153702,EyesNotFound,screen
2565,418170357,EyesNotFound,screen
2566,418187012,EyesNotFound,screen
2567,418203667,EyesNotFound,screen
2568,418220321,EyesNotFound,screen
2569,418236976,EyesNotFound,screen
2570,418253631,EyesNotFound,screen
2571,418270285,EyesNotFound,screen
2572,418286940,EyesNotFound,screen
2573,418303595,EyesNotFound,screen
2574,418320248,EyesNotFound,screen
2575,418336903,EyesNotFound,screen
2576,418353558,EyesNotFound,screen
2577,418370212,EyesNotFound,screen
2578,418386867,EyesNotFound,screen
2579,418403522,EyesNotFound,screen
2580,418420176,EyesNotFound,screen
2581,418436831,EyesNotFound,screen
2582,418453486,EyesNotFound,screen
2583,418470141,EyesNotFound,screen
2584,418486795,EyesNotFound,screen
2585,418503450,EyesNotFound,screen
2586,418520106,EyesNotFound,screen
2587,418536760,EyesNotFound,screen
2588,418553414,EyesNotFound,screen
2589,418570069,EyesNotFound,screen
2590,418586723,EyesNotFound,screen
2591,418603378,EyesNotFound,screen
2592,418620033,EyesNotFound,screen
2593,418636687,EyesNotFound,screen
2594,418653342,EyesNotFound,screen
2595,418669997,EyesNotFound,screen
2596,418686651,EyesNotFound,screen
2597,418703306,EyesNotFound,screen
2598,418719961,EyesNotFound,screen
2599,418736616,EyesNotFound,screen
2600,418753270,EyesNotFound,screen
2601,418769925,EyesNotFound,screen
2602,418786579,EyesNotFound,screen
2603,418803233,EyesNotFound,screen
2604,418819888,EyesNotFound,screen
2605,418836543,EyesNotFound,screen
2606,418853197,EyesNotFound,screen
2607,418869852,EyesNotFound,screen
2608,418886507,EyesNotFound,screen
2609,418903161,EyesNotFound,screen
2610,418919816,EyesNotFound,screen
2611,418936471,EyesNotFound,screen
2612,418953125,EyesNotFound,screen
2613,418969780,EyesNotFound,screen
2614,418986435,EyesNotFound,screen
2615,419003090,EyesNotFound,screen
2616,419019744,EyesNotFound,screen
2617,419036399,EyesNotFound,screen
2618,419053054,EyesNotFound,screen
2619,419069708,EyesNotFound,screen
2620,419086363,EyesNotFound,screen
2621,419103018,EyesNotFound,screen
2622,419119672,EyesNotFound,screen
2623,419136327,EyesNotFound,screen
2624,419152982,EyesNotFound,screen
2625,419169636,EyesNotFound,screen
2626,419186291,EyesNotFound,screen
2627,419202946,EyesNotFound,screen
2628,419219600,EyesNotFound,screen
2629,419236254,EyesNotFound,screen
2630,419252909,EyesNotFound,screen
2631,419269564,EyesNotFound,screen
2632,419286218,EyesNotFound,screen
2633,419302873,EyesNotFound,screen
2634,419319528,EyesNotFound,screen
